15612	1647
16525	6556
15471	4346
15217	653
15323	13
16197	1330
15175	8332
15221	7483
15517	11407
15282	4335
15388	1596
15200	1519
15166	1766
16180	2445
15325	399
15693	72
15323	13610
15871	11212
15202	1
15216	11815
15261	2927
15298	6202
15212	1029
15560	9677
15367	9667
15920	1192
16320	3320
15161	1795
15433	3147
15385	1721
15419	9802
15174	1848
15407	455
15210	9757
15217	12906
15336	1168
15284	2585
15328	13702
17213	2739
17644	970
15618	2976
16826	2047
17726	14206
15262	2515
15654	9027
17640	3844
15341	6457
15449	1287
15916	3636
16134	9460
15297	3413
17481	1237
16247	2783
17135	1834
15592	2587
15308	1381
15964	12909
15477	12378
16487	7493
15342	2386
15346	1082
16459	1289
16217	3311
16992	4776
15264	5626
15498	5370
16017	7003
15492	677
15215	8131
15987	2006
15198	582
15232	7838
15379	3731
15299	2854
15316	1445
15428	2948
15222	3840
15246	3262
15326	2792
15173	907
15186	8108
15995	2999
15248	3651
15304	9279
15178	10758
16339	12161
15619	1602
15661	1450
15257	2682
15793	987
15680	2189
15538	7224
15610	8914
15162	637
15249	1777
15237	4894
15533	8089
15561	10780
15768	2087
15460	12746
16996	905
15245	1170
16568	1389
15985	2466
15912	5005
15266	1667
15328	5003
15228	494
15225	3460
16208	600
15385	6309
15212	309
16619	7141
15330	1147
15373	259
15386	1742
15498	49
15317	487
15234	1309
15442	5086
16439	3136
15336	6435
16102	6633
15577	2093
15179	3941
16251	1601
15349	3479
15228	7715
15697	10555
15721	9833
16592	3810
16164	1039
15905	7162
15237	11157
16114	4931
15434	14703
16199	19
17369	4005
15281	12449
15575	10808
15164	2757
15663	1387
15207	2165
15541	11858
16148	8855
16766	4981
17625	3961
15197	7207
15356	2847
15752	965
15413	291
15255	3065
16789	4583
15193	4259
15555	7117
15590	1374
15444	11740
15823	2207
15177	23
15402	3178
15261	7911
16376	1190
16079	1443
15191	4649
16361	2
15625	2684
15691	2862
15701	4312
15344	1194
15270	33
15845	14407
15183	6252
15246	11096
16266	807
15263	6917
16470	83
15280	7830
15311	11887
15379	3786
15173	3304
15503	9777
15165	489
15205	2115
16351	11623
15222	565
15576	156
15214	5158
15643	2923
15300	808
16359	840
16283	1856
15317	411
15232	3775
16038	4090
17775	317
15974	70
15290	6962
15206	9665
17266	5546
15346	3557
15275	5154
15274	1388
17513	7117
16046	5566
15285	7012
15726	11354
15328	6214
15612	9234
17589	2098
15279	10278
15365	4834
15205	600
15377	8071
15363	1488
15213	5737
15169	1451
15226	660
15182	7148
15179	920
15339	2743
16490	13351
15244	4698
15353	9622
15322	37
16492	857
16039	4459
15632	7392
15517	1133
15702	3974
17592	3765
15383	14945
16946	2715
15764	89
15961	8544
15296	13196
15259	4285
15892	3551
15175	10046
15592	1164
15733	285
15247	20
15173	1228
15211	3019
15374	749
15535	13097
15340	8376
15304	9888
15400	1397
15581	612
15726	2779
15182	137
15375	3059
15265	14753
15202	3533
15663	2377
16033	7541
16118	1513
15374	2322
17197	5056
15953	1943
15536	2815
15766	3636
15716	667
15194	267
15423	568
16598	4556
15747	6080
16278	3314
15701	8462
15235	6484
15921	850
15314	8788
15399	814
15538	5933
15196	513
16348	851
15273	742
16613	2300
15272	6207
15580	2259
15838	295
17325	8882
15323	4949
15286	12290
15286	5673
17247	295
15656	4013
16270	561
15431	1839
15712	215
16637	1978
17166	11009
15180	12683
17321	114
15806	2737
16651	4812
17243	5131
17497	9044
15511	10441
15485	11149
15171	5091
15289	10903
15204	1058
15690	6971
16760	6789
15422	171
16423	1256
15203	3102
15348	4490
15285	1077
16028	5797
15352	1507
15688	957
15362	379
17591	6615
15281	4829
15166	1391
15522	13689
15412	4980
15731	123
15734	999
15394	6153
15515	826
16058	272
15185	6045
15238	2803
15749	1483
15391	3028
15282	1457
15164	3756
15221	7958
15302	1831
15190	6044
15952	1818
17084	1152
16094	200
15453	73
15226	4907
16015	1048
16052	1841
15853	1083
15257	205
16972	1386
15628	4264
15940	7970
15795	14302
16141	923
15652	5323
15298	9864
15564	4991
15286	4798
15361	873
15564	6318
15188	3508
15343	1007
16097	4331
15210	297
15235	10685
15749	11975
16080	6073
15447	301
15328	3211
15882	2364
15592	1358
15219	379
15195	5802
15988	2089
15897	1470
16619	1188
15239	7132
16882	4334
15498	3441
15184	6271
15187	1947
16474	4404
15276	1284
17086	1372
15177	1891
16366	1310
16899	7454
15194	8085
15378	2313
15312	11668
17577	3527
15307	8360
15396	6069
15399	11974
15366	2587
15796	6060
17035	5364
15506	1758
15921	1050
15598	727
15208	4872
15969	10281
15287	4016
15265	7759
15329	10460
15260	7297
15988	3303
15558	8197
16288	7993
15176	3291
15739	4383
15186	652
15484	2119
15866	462
15993	7307
15197	1496
15286	1345
15274	1277
17412	2012
15168	1275
15274	3609
15249	5211
15447	3299
16058	11090
17232	3550
15179	66
15213	7320
15273	6674
15417	3152
15327	2342
16200	1122
15384	3442
15987	1434
15189	5075
15339	4147
16110	10088
15953	5437
15345	8557
15469	8257
15220	1695
15232	140
15345	123
15297	7582
15210	448
15213	9858
15447	2272
15302	104
15178	12754
15628	7793
15322	8148
16244	1049
15532	3462
15179	3427
15989	1384
15727	7167
15644	986
15717	10505
17784	4742
16286	2113
15246	8219
15262	4298
15604	2242
15581	10923
16395	721
16437	1188
15172	6093
15172	206
15520	680
15718	8878
15421	5828
15180	9416
15257	62
15475	9200
17365	2997
17108	1569
15272	6109
15807	593
16326	3947
15191	507
15652	4955
15722	5646
15867	1738
15769	8056
15362	7733
15191	9514
15643	3208
15551	777
15706	1349
15410	7304
15285	1667
15777	1389
15184	12807
15172	1151
15262	6898
15621	936
15376	3724
15313	3570
16064	4811
15691	1873
15397	850
15374	4467
15319	8978
16269	3489
15420	5837
15877	1884
15235	370
15539	5502
15602	3269
16966	1831
15242	4858
15306	5379
15863	8270
15352	152
15460	1143
15215	3457
15583	7691
15373	1634
15228	9864
15199	733
15305	2178
15489	5518
15310	38
17558	4888
15609	8755
16065	7777
15241	593
17772	1460
15169	6408
15193	2895
15234	6664
15354	752
15987	8633
15376	7036
16939	401
16648	6116
15298	791
15939	899
16060	141
15410	2948
17307	7471
15343	8423
16591	1007
15247	3587
15623	381
15338	5268
15372	175
15427	1212
15284	2556
15234	12241
15352	385
15578	14630
15608	4432
15368	858
15633	2396
15723	6493
15724	933
15739	1492
15272	3433
17143	7069
15260	5563
16869	4831
15551	2666
15391	13554
16768	973
15302	768
15182	810
15521	2956
15410	10480
15303	9617
15195	8662
15331	8429
16769	887
15381	4382
16167	95
15626	2844
16834	123
15331	349
15231	4305
15636	2680
15174	11973
15235	10357
15260	5048
15644	9828
15965	851
16318	13496
15182	7663
15197	1748
15547	3050
15204	5411
15189	1294
15286	1558
15265	76
15317	108
16244	5953
15204	354
15259	3254
16525	1111
15731	1440
15690	6160
15648	2612
15434	2518
15298	508
15287	42
15174	3157
16541	1871
15290	5386
16933	120
15274	6785
15329	5283
15305	4132
16490	15132
15440	331
15332	943
16251	9769
15747	2671
15650	5863
15339	12466
15526	1263
15892	289
15469	489
15176	5213
16169	10766
15392	6933
15767	1002
15188	3091
15464	14950
15208	473
15247	2989
16048	7087
15168	5518
17407	566
15652	3599
15238	391
15848	4885
15834	6264
15172	46
15254	4749
15165	3729
15194	1495
15226	883
15306	9845
15180	1547
15270	8669
16180	4852
15342	676
16360	4800
15261	937
15477	8340
16092	4373
15893	1466
15282	22
15253	9522
15736	2471
16272	5581
15167	3335
15217	7215
16436	9667
15206	3457
17051	3003
15182	9961
15245	930
15192	704
15230	1793
16166	12284
16338	1035
17125	954
15211	3268
15220	6821
15781	3928
15914	4519
15633	1802
15851	9937
15578	8426
15431	3983
15301	364
15170	2501
15973	1719
15614	2363
15748	13051
17357	2715
15771	12258
15530	89
15476	1752
16128	133
15290	1849
16779	5127
15494	8080
15446	1527
15786	2014
15712	6239
17094	6456
16103	5487
15861	6856
16043	1384
16523	2423
15950	8885
15815	1008
15185	3361
17603	582
15921	1271
15523	9286
15198	2205
15162	5571
15184	6821
15872	4206
15777	4300
15182	276
15465	1400
15212	5615
16653	1043
15576	1310
15484	11313
15544	3455
15643	1406
15560	368
15265	8092
15778	10160
17013	11150
15341	4642
15521	539
15326	1970
16132	3407
15223	3915
15227	784
15173	3564
16502	3855
15489	246
16376	1567
15275	3163
15169	6710
15195	9141
15455	3038
16029	1085
15367	781
16322	718
15193	5474
15976	6440
15502	999
15642	1789
16550	773
15376	110
15241	3871
15352	601
16207	11600
15389	9204
16782	7983
15272	6021
15223	9029
15546	3364
15384	2159
16856	97
15183	8098
15455	13715
16319	1962
15275	281
17555	280
15268	3859
15547	8357
15224	2292
16494	1361
15181	408
16509	6818
15755	3362
15214	8280
15476	906
15266	11429
15470	1464
15931	1925
15362	9385
15260	858
17043	2799
15258	2667
15556	10998
15209	35
15347	4479
16364	156
15321	1396
15240	6792
15165	1619
15491	1032
15635	4617
16932	2551
15316	7528
16213	2353
15300	3701
15398	3247
15179	4614
15367	10083
15168	13578
15260	200
15833	971
15575	3345
15236	3985
15491	9483
15167	3408
15412	14196
15176	2426
15251	8324
15246	10441
15215	6637
16571	4965
15620	10046
17351	6128
15556	248
16079	1444
16502	393
15580	4879
15459	4379
15208	6037
15165	5113
15217	1476
15233	5994
15179	0
16910	318
15537	7134
15475	12889
15979	559
15222	236
15902	3968
15170	1070
16311	1290
16067	673
15839	691
15505	14319
15192	9607
15339	6000
15745	145
15737	3458
16311	999
15196	8588
15362	2975
15484	987
17088	6769
16858	121
16629	2694
15914	13
15168	650
15722	1408
15618	3249
15802	5702
16355	1160
15322	3992
15310	2404
16193	8967
15245	319
15226	7365
17178	1197
15239	8485
16659	9724
15439	4343
15403	1827
15166	7263
15382	3831
15207	5860
15615	5501
15924	1890
15665	12502
16057	220
15209	7874
15244	12375
17413	4424
15223	70
15761	6810
15356	15021
15583	617
15915	951
15914	4549
15200	458
15332	12034
15302	1281
15260	5781
15483	663
15186	842
17007	6305
15461	67
15260	7583
15165	586
15164	3729
15270	1698
15226	9769
15313	1319
15301	1381
15666	3433
15507	754
15911	4939
15212	2017
15481	4183
15453	2161
15344	1652
16404	1120
15678	263
15730	2855
15938	463
15483	2734
16211	847
16551	4207
16093	3797
15285	9164
15863	4854
15711	9810
17049	452
16194	511
15343	5462
15525	916
15514	109
15241	2639
16007	3150
15662	3134
15222	3451
15455	5465
15435	3955
16843	499
15718	2888
15163	1954
15986	6140
16089	2285
15304	10526
15601	13299
16227	5983
15468	2988
15358	99
15898	873
15194	7967
15201	94
16357	7772
15408	994
15226	13803
15849	8733
15499	9118
16592	4683
15166	10929
16219	773
15830	8017
15643	2045
15555	190
15282	144
15316	1414
15380	376
15528	7584
17247	2023
15196	717
16479	7195
15445	1412
15698	3930
15365	722
17106	730
15167	4504
17139	9293
15346	6443
15352	1267
16697	2857
15586	731
16811	543
15397	833
16716	911
15175	3884
17752	1818
15844	4932
16190	7415
16998	1032
15166	469
15334	2273
15362	12246
15316	5474
16305	789
15311	179
15917	149
15777	1073
15487	11070
15212	4731
15194	14213
15235	7256
15355	3963
15205	5356
15987	619
15691	11358
15573	183
15385	4608
15163	9710
15624	3449
15776	66
15351	422
15654	1179
15444	9525
15178	322
16041	4740
16322	11770
17500	1234
16663	83
15162	787
15161	3995
16903	4737
15164	2716
15940	2687
15808	60
15344	4978
15313	5038
15733	7805
16295	8882
15481	14392
15278	3725
15220	7260
16201	192
15690	173
16100	317
15603	3364
15238	7262
15426	4711
15465	4595
15874	4360
16618	1236
15168	919
16339	2976
15162	2481
15362	9449
15473	1079
15289	4631
15298	6954
15404	11928
15208	5186
15325	371
16171	52
15528	4141
15161	5172
15420	15097
15350	5942
15615	2413
15203	5203
15270	7313
15213	697
16858	178
15161	11135
15995	2131
16044	1401
15244	965
15825	4337
15208	6
15651	2607
15885	311
15989	7160
15288	3181
15192	14000
15424	922
15476	14949
15288	690
15412	6110
15244	2489
15679	302
15332	4657
15234	886
16192	132
15590	1823
15517	906
15235	11257
16301	4491
17772	1364
15600	7334
16272	5834
15229	8639
15454	1431
15647	3370
16055	1770
15881	2241
16277	10019
15489	3558
15258	92
16432	78
16384	881
17695	1641
15209	540
15345	1378
15237	21
15423	1219
15216	3172
15170	1796
15967	8046
15664	1441
15947	2270
15711	1354
15425	1112
16278	1403
15338	422
15315	14191
15749	14559
15244	1535
15502	198
15664	924
15398	3367
15185	891
17669	405
15211	4295
15267	946
15161	8749
15941	4621
16235	2726
16036	6934
15308	3414
15276	1710
15266	7614
15177	1309
16109	244
15409	4921
15939	4696
15479	7080
15281	2652
15593	8797
15562	3296
15723	1578
15281	5228
15547	1606
17682	49
16777	7785
15168	4783
15631	342
15304	8145
15318	3376
17196	417
15171	3790
15319	5969
15229	909
15296	8963
15308	301
15235	740
15499	4076
15551	8060
15312	681
15189	546
15165	8412
15565	1557
15499	82
16437	2195
15493	1584
15166	2357
15947	1759
15337	10023
15607	9637
15623	1194
15310	1503
15231	46
15804	3883
15911	3455
16069	83
15312	11034
16465	2078
15262	5037
15238	281
15281	387
15412	6558
15264	2207
15226	12256
17197	10484
17498	4968
15329	368
15238	24
15305	71
15184	3355
15483	5064
15289	6107
16095	839
15809	8175
15186	3775
15461	7068
15660	783
15309	9013
15187	8
15186	605
15166	6416
15285	4068
15281	490
15260	2673
15942	5311
15261	10680
15842	4245
16822	979
15554	1035
16137	1120
15309	7591
17305	3412
15181	8758
16127	5796
15229	345
15327	2946
15190	1854
15245	1764
16084	7355
15346	890
15176	5716
16269	208
15823	2229
16358	6987
15885	947
15453	209
17633	2696
15430	7561
15995	913
16375	562
16031	138
15564	8013
15421	5896
16472	4575
15207	10582
15519	9270
15374	6072
16212	1408
16270	2045
15327	3929
16224	754
16858	1483
15462	1360
15766	2810
17681	8183
15326	132
16324	1021
15794	10897
15701	1247
15491	1257
15303	6060
15558	1195
15455	1418
15280	8176
16476	1949
16287	926
15991	4173
15273	2882
15206	7636
15304	4574
15296	7324
15197	666
15431	3046
15215	78
15311	2270
17660	1007
15303	5536
15767	4276
15222	4420
15218	4179
15948	284
16026	512
15257	1681
15206	5460
17338	5131
15646	1000
15296	2036
15392	6237
15316	12755
15246	10065
15487	419
15377	5905
15404	516
15181	2574
15472	39
17112	3990
15243	2492
16727	8120
15308	144
15263	3654
15313	186
16387	908
15239	8320
16261	2813
15273	2414
15357	5323
16048	12791
15470	1551
15392	741
15629	5025
16385	401
15791	3048
16260	8251
15184	12441
15270	1818
15340	130
15329	9126
17645	5952
15451	3219
15214	978
16348	5032
15192	1329
15763	3320
15325	9864
16159	8631
17145	969
15164	528
16677	9475
15330	6882
15669	1707
15440	332
15348	5442
15265	15
15435	125
15348	4905
16089	1334
17034	5576
15270	2
17073	5402
15528	4422
15293	344
15244	8
16573	2645
15194	1279
16413	5510
15235	6039
15296	11677
15481	11306
15518	3132
16360	3275
17424	9255
15330	4055
16466	6313
15936	4473
15551	7328
15697	741
15267	8911
15264	1528
15481	14310
15176	3986
15985	956
16171	2631
15526	1326
15261	9087
15212	2441
15294	10623
15196	1165
15653	618
16592	5206
16234	1262
15846	77
17207	12204
15439	407
16079	670
15842	3788
15498	9544
15793	2524
16551	3089
16027	1436
15305	1952
16835	4433
16409	3351
15172	13797
15351	4638
15267	2444
15812	277
15177	34
15188	10407
15875	1384
15537	4534
15517	1511
17491	4234
15362	6
15974	2909
15371	4987
15191	2140
16233	1566
15197	6554
15506	1044
15637	3653
15226	2276
15674	6991
15945	2584
15241	9339
15525	3928
17135	1482
15850	1175
15823	11183
15256	2757
17590	2602
15490	7963
15217	5630
17639	2022
15332	3756
15361	6660
15247	7660
15394	2567
15271	647
15378	1633
16461	2073
16349	653
15314	9734
16302	14052
15655	2884
16981	1395
15492	3462
15705	9330
15276	7610
17419	10335
15292	464
15305	653
15241	4165
16043	3353
15903	1458
16727	12018
16769	1133
16559	6841
15717	14026
15844	101
15322	2553
15291	2809
15387	4737
15323	2876
15186	435
15367	5532
17621	1036
15315	3378
15987	9011
16620	2146
15828	1778
15241	5936
15220	3291
16010	172
17468	2340
15508	1232
17367	13860
15185	8685
15349	7548
15174	661
15287	756
16244	839
15203	7243
15730	1045
15419	4656
15315	6050
17143	1707
15474	1753
15230	81
16360	3523
15779	11018
15183	1094
15237	349
15768	6476
17548	7408
15381	3960
15176	9880
16116	2476
15285	342
15253	5159
15439	3995
15410	8525
15229	1019
15637	14792
15613	981
16298	4052
15321	9522
15354	12420
15280	11086
15488	2387
15455	6218
15196	3436
15562	6950
15336	1364
16620	7159
15552	426
15230	2618
16235	4187
15209	1212
15209	556
15931	1153
15964	1501
15166	12560
15232	9558
16277	12293
15227	378
16716	3959
15208	4507
17475	2402
16987	9865
16618	2782
15764	109
15414	2330
15388	3723
15328	1450
15186	10594
15732	1985
15500	4808
15219	12684
15967	8026
15161	1241
15167	1779
15556	14583
15691	5862
15164	703
15226	1586
15490	6480
16800	4662
15273	8034
16579	4262
15260	5578
15884	1645
16044	6223
15206	1710
15219	6242
16152	1721
15299	4309
16321	10627
15182	1637
17528	341
16627	1274
15342	9615
15227	2406
16645	119
15293	1791
15272	11671
16428	286
15563	5014
15535	4946
16612	9200
15400	9012
15632	3252
15469	974
15290	4364
15536	9998
17505	2591
15228	11662
15606	2834
17059	44
15319	6664
15243	154
15169	5175
15795	13758
15209	6536
15361	717
15309	4055
15375	3025
16299	10156
15267	7708
17231	8671
15768	721
15373	8090
15441	2773
15548	5799
16246	3909
15320	1111
15181	2291
15193	15074
15247	2002
15721	2857
16150	157
15276	751
15347	2796
15394	790
16473	3310
16177	6765
15969	46
16585	14686
15215	3822
15262	1011
15218	4309
15420	3611
15489	111
17220	1539
15722	2554
15821	7286
16843	507
15905	1062
15256	8735
16052	509
16473	4099
15223	154
16586	385
15195	1230
17098	4082
15244	92
16800	927
15210	1650
15232	3297
15166	7879
15323	46
15923	2852
15430	8574
15725	2565
16043	2466
17217	1640
16076	1455
15823	9185
15727	5611
15646	2036
15552	10027
15575	375
15673	2472
15366	5497
15300	7010
15187	846
15259	989
15253	8875
15261	3421
15488	1450
15861	1188
15393	325
17468	345
15191	10603
15173	2394
15317	12734
15313	2630
15719	2906
15632	6166
15566	2002
15239	8254
15268	147
15190	378
16866	343
15294	62
16851	7722
15194	2603
15317	1602
15403	14967
16243	9421
17307	6529
15623	1351
15267	490
15211	11595
15249	2231
15634	12597
16482	10198
15172	1225
15176	3964
15336	1052
15271	8990
15198	8319
15547	661
15162	1872
15478	88
15311	13797
15191	11148
15229	869
15352	1327
15477	514
17209	67
15544	1989
15424	2721
15672	2791
15646	1562
16679	646
15539	6665
15177	1218
15427	7641
16002	263
15317	13555
15360	3803
16952	10317
16103	3361
15562	1269
15487	15014
15629	872
16193	1122
15445	1954
15288	687
15185	4355
15222	11617
15719	712
15231	396
15161	2346
15358	2
15418	5107
15342	274
15383	6021
15485	5259
17190	1017
15671	432
15855	191
15228	3354
15847	6938
15611	2217
15332	5124
15312	4605
15256	442
15811	3478
15450	2397
16501	278
15313	437
15224	4668
15219	1598
15178	662
15288	2206
15762	2396
15259	5337
15665	12158
17132	2172
15500	2402
15325	5209
17413	8051
16433	495
16369	5875
15531	6038
15381	14073
15763	8262
15298	6314
17454	4438
15715	4990
15336	5916
15162	7823
16322	2788
15172	4533
15590	1219
15310	4566
15322	2682
15381	3474
15333	2414
15181	565
16303	6311
15332	663
15664	1139
16102	4947
15365	280
16443	4175
15180	2423
15177	3519
15182	1347
15336	1241
15265	8337
15635	2689
15358	5376
16777	10149
17172	4449
15344	188
15163	10899
15460	344
15983	116
15949	4326
15393	449
15231	4581
15359	12019
15206	3332
15802	723
15302	4516
15720	7075
15166	8853
15695	1778
15233	2834
15727	10517
15200	169
15465	7257
17372	2866
15636	2559
15508	1647
15236	5764
15487	2152
15275	13190
15172	233
15542	4270
15300	7400
15210	3040
15226	592
15561	13197
15904	2194
15857	9118
15467	1422
15329	7880
15344	1598
15676	5646
15193	2954
15247	2889
15742	1112
15823	2868
16983	1310
17136	520
15555	7487
15431	12284
15335	1077
15295	1238
15163	12951
15330	1261
15179	485
15629	4408
15767	2242
16988	5090
15299	154
15316	9208
15344	4876
15252	714
15220	6827
15182	11062
15252	558
16123	2804
15526	2095
15257	2223
15383	4535
15174	830
16629	82
17128	590
15262	418
